id,N,rankdist
030998,3,51
030999,3,59
031000,3,55
040001,4,915
040002,4,335
040003,4,553
040004,4,195
040005,4,539
040006,4,999
040007,4,951
040008,4,355
040009,4,193
040010,4,391
040011,4,955
040012,4,333
040013,4,353
040014,4,155
040015,4,513
040016,4,551
040017,4,339
040018,4,995
040019,4,155
040020,4,551
040021,4,551
040022,4,559
040023,4,919
040024,4,991
040025,4,539
040026,4,351
040027,4,533
040028,4,399
040029,4,555
040030,4,353
040031,4,955
040032,4,319
040033,4,335
040034,4,959
040035,4,519
040036,4,355
040037,4,555
040038,4,991
040039,4,359
040040,4,195
040041,4,555
040042,4,955
040043,4,595
040044,4,195
040045,4,919
040046,4,151
040047,4,511
040048,4,555
040049,4,391
040050,4,331
040051,4,595
040052,4,933
040053,4,355
040054,4,551
040055,4,555
040056,4,935
040057,4,315
040058,4,519
040059,4,355
040060,4,553
040061,4,515
040062,4,911
040063,4,139
040064,4,551
040065,4,539
040066,4,595
040067,4,155
040068,4,539
040069,4,913
040070,4,555
040071,4,359
040072,4,159
040073,4,955
040074,4,595
040075,4,391
040076,4,595
040077,4,919
040078,4,953
040079,4,999
040080,4,913
040081,4,519
040082,4,535
040083,4,915
040084,4,953
040085,4,913
040086,4,595
040087,4,959
040088,4,513
040089,4,553
040090,4,313
040091,4,131
040092,4,513
040093,4,591
040094,4,935
040095,4,515
040096,4,595
040097,4,151
040098,4,939
040099,4,595
040100,4,351
040101,4,591
040102,4,395
040103,4,911
040104,4,311
040105,4,533
040106,4,311
040107,4,115
040108,4,593
040109,4,335
040110,4,355
040111,4,553
040112,4,193
040113,4,955
040114,4,315
040115,4,539
040116,4,313
040117,4,139
040118,4,355
040119,4,335
040120,4,591
040121,4,939
040122,4,555
040123,4,351
040124,4,511
040125,4,553
040126,4,593
040127,4,559
040128,4,539
040129,4,953
040130,4,319
040131,4,515
040132,4,119
040133,4,191
040134,4,933
040135,4,135
040136,4,531
040137,4,155
040138,4,953
040139,4,551
040140,4,131
040141,4,395
040142,4,355
040143,4,555
040144,4,355
040145,4,933
040146,4,995
040147,4,519
040148,4,911
040149,4,555
040150,4,559
040151,4,951
040152,4,535
040153,4,311
040154,4,999
040155,4,335
040156,4,555
040157,4,195
040158,4,155
040159,4,513
040160,4,959
040161,4,191
040162,4,113
040163,4,553
040164,4,153
040165,4,553
040166,4,335
040167,4,119
040168,4,553
040169,4,519
040170,4,395
040171,4,351
040172,4,513
040173,4,111
040174,4,555
040175,4,115
040176,4,555
040177,4,151
040178,4,331
040179,4,919
040180,4,533
040181,4,535
040182,4,939
040183,4,955
040184,4,939
040185,4,959
040186,4,595
040187,4,359
040188,4,935
040189,4,359
040190,4,555
040191,4,531
040192,4,153
040193,4,553
040194,4,135
040195,4,959
040196,4,535
040197,4,955
040198,4,951
040199,4,153
040200,4,551
040201,4,391
040202,4,159
040203,4,555
040204,4,515
040205,4,355
040206,4,153
040207,4,955
040208,4,319
040209,4,595
040210,4,599
040211,4,353
040212,4,555
040213,4,519
040214,4,933
040215,4,315
040216,4,951
040217,4,355
040218,4,955
040219,4,155
040220,4,555
040221,4,159
040222,4,553
040223,4,931
040224,4,351
040225,4,395
040226,4,355
040227,4,535
040228,4,555
040229,4,959
040230,4,559
040231,4,355
040232,4,393
040233,4,559
040234,4,191
040235,4,515
040236,4,959
040237,4,951
040238,4,955
040239,4,113
040240,4,151
040241,4,195
040242,4,553
040243,4,911
040244,4,953
040245,4,991
040246,4,353
040247,4,195
040248,4,535
040249,4,559
040250,4,999
040251,4,599
040252,4,153
040253,4,555
040254,4,355
040255,4,311
040256,4,595
040257,4,139
040258,4,333
040259,4,319
040260,4,159
040261,4,359
040262,4,319
040263,4,155
040264,4,933
040265,4,195
040266,4,555
040267,4,513
040268,4,355
040269,4,315
040270,4,111
040271,4,511
040272,4,551
040273,4,111
040274,4,335
040275,4,993
040276,4,951
040277,4,515
040278,4,551
040279,4,339
040280,4,931
040281,4,333
040282,4,535
040283,4,393
040284,4,559
040285,4,593
040286,4,395
040287,4,115
040288,4,351
040289,4,393
040290,4,591
040291,4,551
040292,4,193
040293,4,951
040294,4,315
040295,4,959
040296,4,355
040297,4,315
040298,4,531
040299,4,915
040300,4,351
040301,4,391
040302,4,559
040303,4,551
040304,4,335
040305,4,355
040306,4,999
040307,4,955
040308,4,959
040309,4,533
040310,4,935
040311,4,953
040312,4,555
040313,4,155
040314,4,555
040315,4,155
040316,4,153
040317,4,139
040318,4,959
040319,4,595
040320,4,135
040321,4,153
040322,4,553
040323,4,913
040324,4,115
040325,4,551
040326,4,959
040327,4,351
040328,4,519
040329,4,535
040330,4,335
040331,4,955
040332,4,953
040333,4,333
040334,4,913
040335,4,151
040336,4,995
040337,4,991
040338,4,135
040339,4,555
040340,4,535
040341,4,955
040342,4,553
040343,4,355
040344,4,153
040345,4,559
040346,4,131
040347,4,519
040348,4,155
040349,4,595
040350,4,515
040351,4,995
040352,4,999
040353,4,331
040354,4,155
040355,4,159
040356,4,333
040357,4,951
040358,4,399
040359,4,915
040360,4,955
040361,4,355
040362,4,933
040363,4,533
040364,4,553
040365,4,133
040366,4,391
040367,4,911
040368,4,199
040369,4,359
040370,4,393
040371,4,593
040372,4,935
040373,4,131
040374,4,559
040375,4,355
040376,4,515
040377,4,391
040378,4,355
040379,4,393
040380,4,935
040381,4,593
040382,4,555
040383,4,935
040384,4,555
040385,4,315
040386,4,315
040387,4,515
040388,4,351
040389,4,391
040390,4,559
040391,4,933
040392,4,593
040393,4,531
040394,4,553
040395,4,559
040396,4,931
040397,4,959
040398,4,595
040399,4,555
040400,4,535
040401,4,351
040402,4,555
040403,4,513
040404,4,951
040405,4,591
040406,4,953
040407,4,553
040408,4,919
040409,4,551
040410,4,331
040411,4,551
040412,4,551
040413,4,355
040414,4,315
040415,4,955
040416,4,555
040417,4,119
040418,4,599
040419,4,115
040420,4,113
040421,4,151
040422,4,535
040423,4,915
040424,4,993
040425,4,339
040426,4,539
040427,4,199
040428,4,115
040429,4,519
040430,4,991
040431,4,535
040432,4,155
040433,4,355
040434,4,955
040435,4,551
040436,4,315
040437,4,995
040438,4,533
040439,4,313
040440,4,519
040441,4,551
040442,4,131
040443,4,535
040444,4,555
040445,4,511
040446,4,955
040447,4,551
040448,4,955
040449,4,151
040450,4,913
040451,4,593
040452,4,135
040453,4,355
040454,4,119
040455,4,995
040456,4,351
040457,4,995
040458,4,993
040459,4,153
040460,4,193
040461,4,391
040462,4,111
040463,4,531
040464,4,115
040465,4,531
040466,4,119
040467,4,351
040468,4,553
040469,4,335
040470,4,915
040471,4,135
040472,4,535
040473,4,119
040474,4,551
040475,4,915
040476,4,599
040477,4,359
040478,4,515
040479,4,555
040480,4,353
040481,4,555
040482,4,139
040483,4,153
040484,4,519
040485,4,913
040486,4,335
040487,4,135
040488,4,159
040489,4,555
040490,4,539
040491,4,519
040492,4,935
040493,4,511
040494,4,315
040495,4,531
040496,4,139
040497,4,513
040498,4,551
040499,4,355
040500,4,599
040501,4,951
040502,4,555
040503,4,353
040504,4,531
040505,4,335
040506,4,913
040507,4,391
040508,4,191
040509,4,353
040510,4,391
040511,4,559
040512,4,135
040513,4,159
040514,4,133
040515,4,535
040516,4,931
040517,4,915
040518,4,195
040519,4,553
040520,4,533
040521,4,595
040522,4,551
040523,4,555
040524,4,511
040525,4,559
040526,4,311
040527,4,535
040528,4,113
040529,4,319
040530,4,955
040531,4,151
040532,4,135
040533,4,953
040534,4,993
040535,4,559
040536,4,555
040537,4,915
040538,4,315
040539,4,593
040540,4,395
040541,4,559
040542,4,331
040543,4,155
040544,4,595
040545,4,391
040546,4,115
040547,4,953
040548,4,313
040549,4,515
040550,4,955
040551,4,595
040552,4,399
040553,4,551
040554,4,951
040555,4,135
040556,4,535
040557,4,995
040558,4,593
040559,4,515
040560,4,155
040561,4,133
040562,4,115
040563,4,155
040564,4,555
040565,4,531
040566,4,915
040567,4,515
040568,4,911
040569,4,195
040570,4,999
040571,4,551
040572,4,339
040573,4,595
040574,4,535
040575,4,339
040576,4,399
040577,4,955
040578,4,351
040579,4,551
040580,4,559
040581,4,191
040582,4,535
040583,4,555
040584,4,159
040585,4,351
040586,4,559
040587,4,339
040588,4,955
040589,4,953
040590,4,533
040591,4,999
040592,4,931
040593,4,559
040594,4,531
040595,4,555
040596,4,355
040597,4,515
040598,4,155
040599,4,999
040600,4,119
040601,4,319
040602,4,595
040603,4,151
040604,4,355
040605,4,335
040606,4,555
040607,4,359
040608,4,555
040609,4,911
040610,4,931
040611,4,559
040612,4,195
040613,4,533
040614,4,535
040615,4,139
040616,4,353
040617,4,115
040618,4,939
040619,4,555
040620,4,315
040621,4,551
040622,4,535
040623,4,331
040624,4,151
040625,4,111
040626,4,551
040627,4,999
040628,4,555
040629,4,339
040630,4,595
040631,4,551
040632,4,353
040633,4,313
040634,4,311
040635,4,115
040636,4,953
040637,4,553
040638,4,553
040639,4,515
040640,4,535
040641,4,515
040642,4,939
040643,4,555
040644,4,555
040645,4,515
040646,4,555
040647,4,591
040648,4,553
040649,4,315
040650,4,535
040651,4,153
040652,4,195
040653,4,995
040654,4,553
040655,4,519
040656,4,595
040657,4,359
040658,4,551
040659,4,553
040660,4,115
040661,4,335
040662,4,555
040663,4,559
040664,4,959
040665,4,951
040666,4,399
040667,4,115
040668,4,511
040669,4,155
040670,4,195
040671,4,351
040672,4,315
040673,4,595
040674,4,359
040675,4,595
040676,4,911
040677,4,135
040678,4,515
040679,4,551
040680,4,953
040681,4,553
040682,4,513
040683,4,355
040684,4,515
040685,4,511
040686,4,115
040687,4,553
040688,4,919
040689,4,139
040690,4,519
040691,4,551
040692,4,915
040693,4,313
040694,4,111
040695,4,951
040696,4,595
040697,4,939
040698,4,155
040699,4,555
040700,4,159
040701,4,115
040702,4,555
040703,4,935
040704,4,915
040705,4,155
040706,4,919
040707,4,595
040708,4,595
040709,4,555
040710,4,533
040711,4,159
040712,4,595
040713,4,595
040714,4,359
040715,4,935
040716,4,115
040717,4,955
040718,4,535
040719,4,951
040720,4,513
040721,4,555
040722,4,515
040723,4,955
040724,4,113
040725,4,355
040726,4,533
040727,4,595
040728,4,355
040729,4,595
040730,4,595
040731,4,515
040732,4,911
040733,4,355
040734,4,155
040735,4,591
040736,4,153
040737,4,315
040738,4,115
040739,4,399
040740,4,555
040741,4,355
040742,4,513
040743,4,139
040744,4,533
040745,4,339
040746,4,913
040747,4,591
040748,4,553
040749,4,533
040750,4,151
040751,4,935
040752,4,951
040753,4,155
040754,4,113
040755,4,551
040756,4,915
040757,4,919
040758,4,919
040759,4,159
040760,4,339
040761,4,935
040762,4,933
040763,4,555
040764,4,333
040765,4,119
040766,4,935
040767,4,355
040768,4,533
040769,4,599
040770,4,353
040771,4,995
040772,4,119
040773,4,931
040774,4,555
040775,4,155
040776,4,913
040777,4,955
040778,4,151
040779,4,953
040780,4,555
040781,4,333
040782,4,553
040783,4,551
040784,4,333
040785,4,535
040786,4,535
040787,4,999
040788,4,513
040789,4,519
040790,4,351
040791,4,159
040792,4,391
040793,4,115
040794,4,353
040795,4,931
040796,4,555
040797,4,155
040798,4,355
040799,4,953
040800,4,531
040801,4,595
040802,4,551
040803,4,511
040804,4,993
040805,4,311
040806,4,515
040807,4,353
040808,4,111
040809,4,139
040810,4,995
040811,4,555
040812,4,399
040813,4,591
040814,4,555
040815,4,511
040816,4,159
040817,4,553
040818,4,915
040819,4,133
040820,4,535
040821,4,315
040822,4,555
040823,4,315
040824,4,319
040825,4,535
040826,4,399
040827,4,195
040828,4,355
040829,4,153
040830,4,313
040831,4,195
040832,4,139
040833,4,335
040834,4,559
040835,4,551
040836,4,955
040837,4,559
040838,4,955
040839,4,953
040840,4,535
040841,4,531
040842,4,359
040843,4,551
040844,4,395
040845,4,999
040846,4,595
040847,4,355
040848,4,395
040849,4,539
040850,4,553
040851,4,953
040852,4,913
040853,4,959
040854,4,131
040855,4,555
040856,4,515
040857,4,351
040858,4,153
040859,4,551
040860,4,955
040861,4,333
040862,4,993
040863,4,315
040864,4,115
040865,4,155
040866,4,595
040867,4,355
040868,4,351
040869,4,193
040870,4,391
040871,4,555
040872,4,539
040873,4,595
040874,4,115
040875,4,559
040876,4,595
040877,4,359
040878,4,353
040879,4,351
040880,4,593
040881,4,951
040882,4,551
040883,4,513
040884,4,195
040885,4,955
040886,4,953
040887,4,599
040888,4,153
040889,4,115
040890,4,519
040891,4,995
040892,4,531
040893,4,191
040894,4,313
040895,4,551
040896,4,595
040897,4,193
040898,4,933
040899,4,995
040900,4,593
040901,4,553
040902,4,135
040903,4,551
040904,4,993
040905,4,595
040906,4,555
040907,4,355
040908,4,533
040909,4,959
040910,4,533
040911,4,535
040912,4,515
040913,4,553
040914,4,939
040915,4,593
040916,4,939
040917,4,955
040918,4,593
040919,4,393
040920,4,115
040921,4,133
040922,4,935
040923,4,931
040924,4,995
040925,4,339
040926,4,155
040927,4,311
040928,4,151
040929,4,135
040930,4,155
040931,4,595
040932,4,519
040933,4,533
040934,4,331
040935,4,113
040936,4,999
040937,4,353
040938,4,395
040939,4,135
040940,4,991
040941,4,539
040942,4,995
040943,4,355
040944,4,555
040945,4,531
040946,4,519
040947,4,555
040948,4,953
040949,4,595
040950,4,331
040951,4,953
040952,4,153
040953,4,355
040954,4,315
040955,4,599
040956,4,355
040957,4,195
040958,4,535
040959,4,515
040960,4,993
040961,4,999
040962,4,533
040963,4,995
040964,4,533
040965,4,555
040966,4,933
040967,4,339
040968,4,191
040969,4,555
040970,4,359
040971,4,955
040972,4,199
040973,4,339
040974,4,515
040975,4,591
040976,4,315
040977,4,593
040978,4,955
040979,4,131
040980,4,393
040981,4,111
040982,4,519
040983,4,511
040984,4,595
040985,4,353
040986,4,935
040987,4,153
040988,4,395
040989,4,919
040990,4,595
040991,4,331
040992,4,535
040993,4,593
040994,4,335
040995,4,195
040996,4,131
040997,4,591
040998,4,599
040999,4,595
041000,4,555
050001,5,5131
050002,5,1559
050003,5,5951
050004,5,3151
050005,5,1519
050006,5,9559
050007,5,5155
050008,5,9955
050009,5,9535
050010,5,9553
050011,5,5335
050012,5,5555
050013,5,9335
050014,5,3513
050015,5,9533
050016,5,3359
050017,5,3599
050018,5,3135
050019,5,9355
050020,5,9155
050021,5,9595
050022,5,1359
050023,5,5333
050024,5,5531
050025,5,5355
050026,5,3191
050027,5,1151
050028,5,5551
050029,5,1335
050030,5,5595
050031,5,3553
050032,5,5933
050033,5,5595
050034,5,9555
050035,5,1959
050036,5,9935
050037,5,5555
050038,5,5355
050039,5,1399
050040,5,1199
050041,5,1531
050042,5,1135
050043,5,5193
050044,5,5553
050045,5,9955
050046,5,5955
050047,5,5551
050048,5,5553
050049,5,3395
050050,5,3911
050051,5,5555
050052,5,5933
050053,5,9399
050054,5,1551
050055,5,3195
050056,5,5913
050057,5,5955
050058,5,5595
050059,5,1551
050060,5,9353
050061,5,9511
050062,5,5539
050063,5,9159
050064,5,5135
050065,5,9353
050066,5,3395
050067,5,9551
050068,5,5355
050069,5,5555
050070,5,5515
050071,5,3555
050072,5,5115
050073,5,5995
050074,5,5555
050075,5,5191
050076,5,5555
050077,5,1919
050078,5,1591
050079,5,5959
050080,5,5511
050081,5,5555
050082,5,5515
050083,5,9511
050084,5,5955
050085,5,9593
050086,5,3555
050087,5,1199
050088,5,3555
050089,5,5115
050090,5,5159
050091,5,5913
050092,5,5951
050093,5,3135
050094,5,1353
050095,5,5395
050096,5,1953
050097,5,3911
050098,5,5195
050099,5,1113
050100,5,5559
050101,5,3155
050102,5,9513
050103,5,5355
050104,5,3555
050105,5,5595
050106,5,5993
050107,5,5955
050108,5,5991
050109,5,1533
050110,5,1555
050111,5,5999
050112,5,1935
050113,5,3155
050114,5,1595
050115,5,1599
050116,5,3595
050117,5,3593
050118,5,3313
050119,5,3999
050120,5,9191
050121,5,9535
050122,5,9595
050123,5,5319
050124,5,3999
050125,5,1953
050126,5,1159
050127,5,3555
050128,5,1315
050129,5,5959
050130,5,9953
050131,5,5939
050132,5,3559
050133,5,3535
050134,5,5513
050135,5,5955
050136,5,1195
050137,5,5531
050138,5,5555
050139,5,3515
050140,5,1555
050141,5,5151
050142,5,1533
050143,5,5913
050144,5,9339
050145,5,5995
050146,5,5599
050147,5,9133
050148,5,3159
050149,5,1555
050150,5,5155
050151,5,1515
050152,5,3539
050153,5,1593
050154,5,3519
050155,5,3355
050156,5,5195
050157,5,9993
050158,5,1551
050159,5,3593
050160,5,9955
050161,5,5959
050162,5,5151
050163,5,5991
050164,5,3395
050165,5,3951
050166,5,9515
050167,5,5555
050168,5,5195
050169,5,5359
050170,5,3533
050171,5,5155
050172,5,3395
050173,5,5959
050174,5,9935
050175,5,3955
050176,5,5115
050177,5,1195
050178,5,1355
050179,5,5599
050180,5,3395
050181,5,5595
050182,5,3151
050183,5,5511
050184,5,5993
050185,5,5911
050186,5,1553
050187,5,9355
050188,5,9153
050189,5,5955
050190,5,1511
050191,5,9515
050192,5,5535
050193,5,5911
050194,5,5155
050195,5,3935
050196,5,1535
050197,5,9355
050198,5,1555
050199,5,1919
050200,5,5513
050201,5,9151
050202,5,5593
050203,5,1995
050204,5,9115
050205,5,5511
050206,5,3151
050207,5,9139
050208,5,5595
050209,5,9515
050210,5,9359
050211,5,9955
050212,5,9153
050213,5,9911
050214,5,1939
050215,5,3335
050216,5,9199
050217,5,3555
050218,5,1555
050219,5,3555
050220,5,9953
050221,5,9535
050222,5,9559
050223,5,5155
050224,5,3553
050225,5,5553
050226,5,3133
050227,5,3353
050228,5,9555
050229,5,5539
050230,5,5199
050231,5,1391
050232,5,3953
050233,5,9991
050234,5,9595
050235,5,5135
050236,5,9515
050237,5,5551
050238,5,5153
050239,5,3555
050240,5,1133
050241,5,5195
050242,5,5539
050243,5,5535
050244,5,3311
050245,5,5391
050246,5,9591
050247,5,5595
050248,5,3535
050249,5,9553
050250,5,9151
050251,5,1115
050252,5,9111
050253,5,3559
050254,5,1119
050255,5,9319
050256,5,5155
050257,5,3515
050258,5,3353
050259,5,1195
050260,5,9553
050261,5,3951
050262,5,9355
050263,5,5519
050264,5,3155
050265,5,3313
050266,5,1319
050267,5,3593
050268,5,5515
050269,5,1151
050270,5,3355
050271,5,3531
050272,5,5553
050273,5,5999
050274,5,3595
050275,5,5555
050276,5,5593
050277,5,9393
050278,5,5559
050279,5,3155
050280,5,5195
050281,5,9153
050282,5,9593
050283,5,3199
050284,5,9559
050285,5,1919
050286,5,9153
050287,5,1939
050288,5,3553
050289,5,5551
050290,5,5911
050291,5,9515
050292,5,3955
050293,5,1393
050294,5,3331
050295,5,9115
050296,5,9515
050297,5,5535
050298,5,9555
050299,5,9399
050300,5,9333
050301,5,5551
050302,5,9513
050303,5,5553
050304,5,5555
050305,5,9351
050306,5,1359
050307,5,5131
050308,5,5155
050309,5,3393
050310,5,3155
050311,5,9951
050312,5,3113
050313,5,9995
050314,5,3959
050315,5,5191
050316,5,3593
050317,5,5955
050318,5,1539
050319,5,3133
050320,5,9511
050321,5,9955
050322,5,5335
050323,5,1995
050324,5,1559
050325,5,9515
050326,5,5533
050327,5,1313
050328,5,5993
050329,5,5511
050330,5,5953
050331,5,3193
050332,5,5351
050333,5,9315
050334,5,5399
050335,5,3915
050336,5,3355
050337,5,9591
050338,5,3555
050339,5,5315
050340,5,5515
050341,5,1515
050342,5,1555
050343,5,3311
050344,5,5511
050345,5,5513
050346,5,3395
050347,5,9393
050348,5,5135
050349,5,9559
050350,5,5559
050351,5,3533
050352,5,5531
050353,5,9939
050354,5,1599
050355,5,9513
050356,5,9951
050357,5,1555
050358,5,1955
050359,5,5935
050360,5,3139
050361,5,3599
050362,5,5335
050363,5,1911
050364,5,1955
050365,5,5115
050366,5,9593
050367,5,1959
050368,5,5551
050369,5,3553
050370,5,5555
050371,5,3355
050372,5,5513
050373,5,3915
050374,5,5531
050375,5,1555
050376,5,5155
050377,5,9599
050378,5,3935
050379,5,9915
050380,5,3331
050381,5,5159
050382,5,3955
050383,5,5555
050384,5,3155
050385,5,5333
050386,5,3551
050387,5,5555
050388,5,5913
050389,5,5911
050390,5,9959
050391,5,1953
050392,5,5351
050393,5,3935
050394,5,9555
050395,5,9355
050396,5,5515
050397,5,3115
050398,5,5511
050399,5,5559
050400,5,5559
050401,5,3315
050402,5,5319
050403,5,1531
050404,5,5599
050405,5,9555
050406,5,5353
050407,5,3535
050408,5,3591
050409,5,9511
050410,5,1155
050411,5,1933
050412,5,3933
050413,5,3395
050414,5,5151
050415,5,1339
050416,5,9591
050417,5,3519
050418,5,5593
050419,5,9555
050420,5,5951
050421,5,9955
050422,5,5151
050423,5,9535
050424,5,5353
050425,5,1155
050426,5,5395
050427,5,5151
050428,5,3151
050429,5,5999
050430,5,5553
050431,5,1351
050432,5,5531
050433,5,1551
050434,5,1159
050435,5,3153
050436,5,9395
050437,5,9553
050438,5,3535
050439,5,5151
050440,5,9313
050441,5,1313
050442,5,5939
050443,5,1351
050444,5,3551
050445,5,3195
050446,5,5155
050447,5,9151
050448,5,1911
050449,5,3599
050450,5,9155
050451,5,5151
050452,5,3931
050453,5,1939
050454,5,1519
050455,5,1515
050456,5,1593
050457,5,5315
050458,5,5193
050459,5,9333
050460,5,5999
050461,5,9991
050462,5,5135
050463,5,3595
050464,5,3931
050465,5,9555
050466,5,9113
050467,5,9533
050468,5,3159
050469,5,5119
050470,5,9915
050471,5,1955
050472,5,3513
050473,5,5953
050474,5,9335
050475,5,3155
050476,5,3155
050477,5,1595
050478,5,9933
050479,5,5115
050480,5,1955
050481,5,5335
050482,5,1995
050483,5,1595
050484,5,9153
050485,5,9955
050486,5,5555
050487,5,1315
050488,5,5359
050489,5,3915
050490,5,9155
050491,5,5593
050492,5,5955
050493,5,5555
050494,5,3933
050495,5,9535
050496,5,5555
050497,5,1135
050498,5,5355
050499,5,5953
050500,5,1555
050501,5,1513
050502,5,5193
050503,5,5959
050504,5,1919
050505,5,1353
050506,5,5355
050507,5,5995
050508,5,3335
050509,5,5533
050510,5,5159
050511,5,5915
050512,5,3153
050513,5,1339
050514,5,3513
050515,5,3199
050516,5,3559
050517,5,3519
050518,5,1553
050519,5,5151
050520,5,9353
050521,5,1119
050522,5,5915
050523,5,1335
050524,5,3955
050525,5,5135
050526,5,5199
050527,5,1113
050528,5,3559
050529,5,9539
050530,5,1933
050531,5,9195
050532,5,3593
050533,5,5355
050534,5,5935
050535,5,9951
050536,5,9119
050537,5,5535
050538,5,1535
050539,5,3999
050540,5,5159
050541,5,3551
050542,5,3159
050543,5,9115
050544,5,5135
050545,5,3355
050546,5,5519
050547,5,1515
050548,5,3913
050549,5,9595
050550,5,1593
050551,5,5599
050552,5,3195
050553,5,5313
050554,5,9593
050555,5,5555
050556,5,3155
050557,5,1355
050558,5,1153
050559,5,9515
050560,5,5159
050561,5,9555
050562,5,9515
050563,5,3599
050564,5,5135
050565,5,1155
050566,5,9591
050567,5,3555
050568,5,1199
050569,5,5595
050570,5,1593
050571,5,1591
050572,5,5595
050573,5,1595
050574,5,5593
050575,5,5119
050576,5,1995
050577,5,1951
050578,5,5539
050579,5,1135
050580,5,5555
050581,5,5515
050582,5,1513
050583,5,1959
050584,5,3531
050585,5,5135
050586,5,5555
050587,5,9553
050588,5,3195
050589,5,5539
050590,5,5939
050591,5,5995
050592,5,1951
050593,5,9539
050594,5,9113
050595,5,1195
050596,5,9355
050597,5,9519
050598,5,1155
050599,5,1111
050600,5,3539
050601,5,9353
050602,5,5193
050603,5,3191
050604,5,5599
050605,5,3395
050606,5,5151
050607,5,5313
050608,5,5551
050609,5,5599
050610,5,9915
050611,5,5393
050612,5,9955
050613,5,3993
050614,5,3511
050615,5,1511
050616,5,5313
050617,5,3353
050618,5,3135
050619,5,3593
050620,5,9995
050621,5,3193
050622,5,5951
050623,5,3553
050624,5,5531
050625,5,1913
050626,5,5331
050627,5,9111
050628,5,3595
050629,5,5395
050630,5,9951
050631,5,5335
050632,5,5519
050633,5,3593
050634,5,5333
050635,5,9153
050636,5,5511
050637,5,3195
050638,5,9355
050639,5,3955
050640,5,9333
050641,5,3951
050642,5,9535
